store_id,sku_id,MAPE
STORE_01,SKU_108,31.08136761197987
STORE_01,SKU_109,53.10149774743903
STORE_01,SKU_110,67.79663407213106
STORE_01,SKU_111,64.55783224818077
STORE_01,SKU_112,41.87586216937283
STORE_01,SKU_113,45.96388690246988
STORE_01,SKU_114,45.20595007581346
STORE_01,SKU_115,64.22518469753491
STORE_01,SKU_116,45.04911641376012
STORE_01,SKU_117,57.21909453436547
STORE_01,SKU_118,52.170352843230695
STORE_01,SKU_119,51.057693928107994
STORE_01,SKU_120,65.24909162338602
STORE_01,SKU_121,73.56393754555228
STORE_01,SKU_122,48.456432311144354
STORE_01,SKU_123,44.58977690455064
STORE_01,SKU_124,44.33119215727911
STORE_01,SKU_125,20.227142035652673
STORE_01,SKU_126,81.91628625134267
STORE_01,SKU_127,57.4199042849958
STORE_01,SKU_128,100.19506674850389
STORE_01,SKU_129,36.456215690909566
STORE_01,SKU_130,42.674173813849116
STORE_01,SKU_131,32.33829965018624
STORE_01,SKU_132,94.09795137300408
STORE_01,SKU_133,69.90937739925364
STORE_01,SKU_134,113.75993145349743
STORE_01,SKU_135,67.16908005409505
STORE_01,SKU_136,64.57270408163265
STORE_01,SKU_137,41.9116766567026
STORE_01,SKU_138,56.67667066826731
STORE_01,SKU_139,49.737178486531484
STORE_01,SKU_140,95.32138766396642
STORE_01,SKU_141,60.21214896214896
STORE_01,SKU_142,43.12528988868275
STORE_01,SKU_143,73.6843185550082
STORE_01,SKU_144,51.4654908492764
STORE_01,SKU_145,29.21918657029027
STORE_01,SKU_146,35.13493000505988
STORE_01,SKU_147,49.59617626943103
STORE_01,SKU_148,36.51218820861678
STORE_01,SKU_149,47.545626179987416
STORE_01,SKU_150,62.59821070138213
STORE_01,SKU_151,65.74632983083688
STORE_01,SKU_152,60.65338023833823
STORE_01,SKU_153,39.060356057316554
STORE_01,SKU_154,40.52790706926045
STORE_01,SKU_155,39.211230397866345
STORE_01,SKU_156,131.33160847277298
STORE_01,SKU_157,60.11160246815951
STORE_01,SKU_158,60.31436420722135
STORE_01,SKU_159,58.53730680138983
STORE_01,SKU_160,113.0683163904037
STORE_01,SKU_161,40.614857802959456
STORE_01,SKU_162,77.42711441489107
STORE_01,SKU_163,86.81209670714122
STORE_01,SKU_164,94.56445331027437
STORE_01,SKU_165,51.78427754585459
STORE_01,SKU_166,62.3082327540892
STORE_01,SKU_167,65.78747628083491
STORE_01,SKU_168,88.30836033267644
STORE_01,SKU_169,47.638955809529186
STORE_01,SKU_170,54.04639275064865
STORE_01,SKU_171,46.34388607907772
STORE_01,SKU_172,35.16057585825027
STORE_01,SKU_173,59.42313365283164
STORE_01,SKU_174,31.151541835008118
STORE_01,SKU_175,144.42978653857088
STORE_01,SKU_176,69.40204356817927
STORE_01,SKU_177,74.98822605965462
STORE_01,SKU_178,69.41641125314597
STORE_01,SKU_179,103.30893045178759
STORE_01,SKU_180,88.77700765840927
STORE_01,SKU_181,52.19095531351582
STORE_01,SKU_182,48.1915087463557
STORE_01,SKU_183,79.97670740958253
STORE_01,SKU_184,53.68055555555556
STORE_01,SKU_185,59.7077824840628
STORE_01,SKU_186,31.29078750144125
STORE_01,SKU_187,26.482646760223545
STORE_01,SKU_188,95.57905053525111
STORE_01,SKU_189,68.3989724922227
STORE_01,SKU_190,114.62654770903069
STORE_01,SKU_191,49.79975203510661
STORE_01,SKU_192,45.07226432728715
STORE_01,SKU_193,64.75602586713698
STORE_01,SKU_194,70.86557657392967
STORE_01,SKU_195,43.55162392260954
STORE_01,SKU_196,46.952328247292286
STORE_01,SKU_197,49.92727354099534
STORE_01,SKU_198,54.369556335653805
STORE_01,SKU_199,42.83546677599611
STORE_01,SKU_200,95.64348434409224
STORE_01,SKU_201,61.839009489145965
STORE_01,SKU_202,52.39205886436207
STORE_01,SKU_203,49.60803368966635
STORE_01,SKU_204,130.22327978810574
STORE_01,SKU_205,55.47503086538549
STORE_01,SKU_206,47.12430426716141
STORE_01,SKU_207,47.87264579773304
STORE_01,SKU_208,85.84326706456808
STORE_01,SKU_209,61.07795116324214
STORE_01,SKU_210,68.25031482835983
STORE_01,SKU_211,72.91806865578182
STORE_01,SKU_212,93.04084110875678
STORE_01,SKU_213,56.24244871693852
STORE_01,SKU_214,46.61909876732648
STORE_01,SKU_215,86.62514879155383
STORE_01,SKU_216,57.242799663477115
STORE_01,SKU_217,103.15137987012987
STORE_01,SKU_218,99.61240108288213
STORE_01,SKU_219,43.60689597363782
STORE_01,SKU_220,72.14734950584007
STORE_01,SKU_221,30.70117542467773
STORE_01,SKU_222,43.07755997135697
STORE_01,SKU_223,49.32604681694883
STORE_01,SKU_224,69.0548357500895
STORE_01,SKU_225,41.42295202982636
STORE_01,SKU_226,66.49941609296778
STORE_01,SKU_227,48.48734840350448
STORE_01,SKU_228,64.47507658033972
STORE_01,SKU_229,38.033896605325175
STORE_01,SKU_230,66.3243904944528
STORE_01,SKU_231,47.27891156462585
STORE_01,SKU_232,28.10992381646536
STORE_01,SKU_233,36.7821360222576
STORE_01,SKU_234,109.92922286654061
STORE_01,SKU_235,40.92081632653062
STORE_01,SKU_236,36.508683895443475
STORE_01,SKU_237,122.98850574712642
STORE_01,SKU_238,86.03139373455208
STORE_01,SKU_239,37.94475545627619
STORE_01,SKU_240,52.72858295860717
STORE_01,SKU_241,61.85905991409643
STORE_01,SKU_242,80.23308821591549
STORE_01,SKU_243,128.35506585203407
STORE_01,SKU_244,44.87604857894078
STORE_01,SKU_245,124.13433505270244
STORE_01,SKU_246,51.07481164508815
STORE_01,SKU_247,41.10257017897533
STORE_01,SKU_248,66.75070028011204
STORE_01,SKU_249,39.83088797649237
STORE_01,SKU_250,70.4088536048669
STORE_02,SKU_001,66.716772354711
STORE_02,SKU_002,63.18204365079366
STORE_02,SKU_003,44.22879068982965
STORE_02,SKU_004,50.51361107856766
STORE_02,SKU_005,46.33191592683444
STORE_02,SKU_006,32.12191610078708
STORE_02,SKU_007,50.65412610466017
STORE_02,SKU_008,90.61822523505948
STORE_02,SKU_009,36.416632625272335
STORE_02,SKU_010,57.586092182451495
STORE_02,SKU_011,64.4052876097716
STORE_02,SKU_012,90.71854163711164
STORE_02,SKU_013,132.91829231692677
STORE_02,SKU_014,39.18369881484635
STORE_02,SKU_015,85.90478907394471
STORE_02,SKU_016,108.71839685762114
STORE_02,SKU_017,52.49295844245688
STORE_02,SKU_018,43.32295811406324
STORE_02,SKU_019,85.57698871134599
STORE_02,SKU_020,84.45839874411301
STORE_02,SKU_021,32.26797197427776
STORE_02,SKU_022,54.90541671213942
STORE_02,SKU_023,49.201905521214066
STORE_02,SKU_024,52.17127947069239
STORE_02,SKU_025,39.1024315131458
STORE_02,SKU_026,39.125308365104296
STORE_02,SKU_027,50.808015513897864
STORE_02,SKU_028,43.74577699932431
STORE_02,SKU_029,51.85034013605442
STORE_02,SKU_030,61.73076923076922
STORE_02,SKU_031,71.659169550173
STORE_02,SKU_032,61.12412177985947
STORE_02,SKU_033,78.216939345917
STORE_02,SKU_034,82.56406189418774
STORE_02,SKU_035,47.80070943563141
STORE_02,SKU_036,44.17557525803617
STORE_02,SKU_037,47.966240918135966
STORE_02,SKU_038,83.32417296364612
STORE_02,SKU_039,39.490568954854666
STORE_02,SKU_040,52.60491383289258
STORE_02,SKU_041,28.18886198547216
STORE_02,SKU_042,65.07067403035546
STORE_02,SKU_043,40.67991440452644
STORE_02,SKU_044,67.61650929028328
STORE_02,SKU_045,69.50716456795483
STORE_02,SKU_046,127.35390541758878
STORE_02,SKU_047,57.34632797758273
STORE_02,SKU_048,49.30211866763054
STORE_02,SKU_049,66.72774795416548
STORE_02,SKU_050,115.72886297376093
STORE_02,SKU_051,109.29851600579849
STORE_02,SKU_052,57.94969231473684
STORE_02,SKU_053,45.29811579506695
STORE_02,SKU_054,54.87259960344847
STORE_02,SKU_055,68.7119003445534
STORE_02,SKU_056,36.92203443877551
STORE_02,SKU_057,63.48733938019653
STORE_02,SKU_058,51.610506547757396
STORE_02,SKU_059,76.90816935002981
STORE_02,SKU_060,48.502843760455
STORE_02,SKU_061,44.66141001855287
STORE_02,SKU_062,49.14573679713431
STORE_02,SKU_063,62.06289384843037
STORE_02,SKU_064,127.14551001459083
STORE_02,SKU_065,40.38677887799559
STORE_02,SKU_066,45.69984372349763
STORE_02,SKU_067,40.83368370389631
STORE_02,SKU_068,64.53998203054806
STORE_02,SKU_069,65.05725853094273
STORE_02,SKU_070,44.82447184481269
STORE_02,SKU_071,85.74121338196046
STORE_02,SKU_072,111.6485800669474
STORE_02,SKU_073,53.660941604364524
STORE_02,SKU_074,59.51679608897206
STORE_02,SKU_075,93.35497835497836
STORE_02,SKU_076,38.455011634283345
STORE_02,SKU_077,45.054603713296544
STORE_02,SKU_078,43.06998661533578
STORE_02,SKU_079,68.40809689992747
STORE_02,SKU_080,54.04778101716878
STORE_02,SKU_081,95.68053442456674
STORE_02,SKU_082,67.14815343386772
STORE_02,SKU_083,67.63265306122452
STORE_02,SKU_084,50.0708329308735
STORE_02,SKU_085,60.74829931972789
STORE_02,SKU_086,110.75460406850104
STORE_02,SKU_087,47.18172983479106
STORE_02,SKU_088,40.66199020991064
STORE_02,SKU_089,70.6142825793912
STORE_02,SKU_090,69.03363035354987
STORE_02,SKU_091,54.061453473394984
STORE_02,SKU_092,42.40811547101276
STORE_02,SKU_093,62.53858464552798
STORE_02,SKU_094,38.482636297762355
STORE_02,SKU_095,63.845966958211854
STORE_02,SKU_096,54.802771855010654
STORE_02,SKU_097,84.74108089837877
STORE_02,SKU_098,26.30647902455741
STORE_02,SKU_099,65.25256214469043
STORE_02,SKU_100,40.20257849332626
STORE_02,SKU_101,97.72834716304104
STORE_02,SKU_102,52.58539586047185
STORE_02,SKU_103,68.05612244897958
STORE_02,SKU_104,67.75278819010596
STORE_02,SKU_105,42.55255562076578
STORE_02,SKU_106,70.2470461868958
STORE_02,SKU_107,41.54840744244717
STORE_02,SKU_108,99.87621278019407
STORE_02,SKU_109,44.80902255639098
STORE_02,SKU_110,31.605590062111798
STORE_02,SKU_111,64.81717687074831
STORE_02,SKU_112,36.73469387755102
STORE_02,SKU_113,62.199349211370716
STORE_02,SKU_114,36.81978195167371
STORE_02,SKU_115,88.4438775510204
STORE_02,SKU_116,98.24145799555633
STORE_02,SKU_117,41.74367860351688
STORE_02,SKU_118,39.69300911854104
STORE_02,SKU_119,38.40760794113564
STORE_02,SKU_120,40.45910530110663
STORE_02,SKU_121,41.02484078737878
STORE_02,SKU_122,37.77032707290403
STORE_02,SKU_123,62.37956123144555
STORE_02,SKU_124,90.92100294963194
STORE_02,SKU_125,54.34402332361516
STORE_02,SKU_126,31.748305778518393
STORE_02,SKU_127,68.51797862001943
STORE_02,SKU_128,74.45697577276526
STORE_02,SKU_129,65.97202110780051
STORE_02,SKU_130,37.95635880443783
STORE_02,SKU_131,31.74190674190674
STORE_02,SKU_132,99.83370846488113
STORE_02,SKU_133,42.74610078223327
STORE_02,SKU_134,36.397594752186585
STORE_02,SKU_135,74.58021941170834
STORE_02,SKU_136,88.46902956004692
STORE_02,SKU_137,93.4982390490865
STORE_02,SKU_138,82.82597728086448
STORE_02,SKU_139,50.827306803983184
STORE_02,SKU_140,70.91025594635018
STORE_02,SKU_141,75.21636067554435
STORE_02,SKU_142,48.05942416159096
STORE_02,SKU_143,90.04203568219741
STORE_02,SKU_144,58.38371262921876
STORE_02,SKU_145,65.99422407202923
STORE_02,SKU_146,34.30211370262391
STORE_02,SKU_147,75.37334460411381
STORE_02,SKU_148,47.94169096209912
STORE_02,SKU_149,49.010116867259725
STORE_02,SKU_150,42.70081109366824
STORE_02,SKU_151,78.38615023474178
STORE_02,SKU_152,78.34369379935883
STORE_02,SKU_153,69.78727999136164
STORE_02,SKU_154,92.74062601230966
STORE_02,SKU_155,114.9225973159611
STORE_02,SKU_156,40.12261009667025
STORE_02,SKU_157,64.7419943587191
STORE_02,SKU_158,54.74467871863295
STORE_02,SKU_159,54.10498390283669
STORE_02,SKU_160,71.46354138472365
STORE_02,SKU_161,33.15299704787576
STORE_02,SKU_162,53.04392564805841
STORE_02,SKU_163,66.17081897694142
STORE_02,SKU_164,118.89444602596531
STORE_02,SKU_165,27.34002976190476
STORE_02,SKU_166,43.25307522978173
STORE_02,SKU_167,83.91548447125362
STORE_02,SKU_168,67.31131162142276
STORE_02,SKU_169,76.69362714410917
STORE_02,SKU_170,77.0386799068318
STORE_02,SKU_171,50.82770855421307
STORE_02,SKU_172,39.444140025348126
STORE_02,SKU_173,42.742786769880375
STORE_02,SKU_174,59.2655861658557
STORE_02,SKU_175,87.2688137755102
STORE_02,SKU_176,218.5122177544076
STORE_02,SKU_177,55.98980158887673
STORE_02,SKU_178,73.4689927583937
STORE_02,SKU_179,81.53628117913831
STORE_02,SKU_180,69.41813915982532
STORE_02,SKU_181,45.115946931258705
STORE_02,SKU_182,68.78466393772514
STORE_02,SKU_183,96.56221689644383
STORE_02,SKU_184,58.60027134982306
STORE_02,SKU_185,46.26651563507681
STORE_02,SKU_186,65.40433631135826
STORE_02,SKU_187,66.98490805299676
STORE_02,SKU_188,47.00956034134195
STORE_02,SKU_189,93.21861317946792
STORE_02,SKU_190,105.7654438293536
STORE_02,SKU_191,45.14078949445207
STORE_02,SKU_192,87.5626159554731
STORE_02,SKU_193,49.58466595593462
STORE_02,SKU_194,101.1393862916111
STORE_02,SKU_195,30.210535769465547
STORE_02,SKU_196,39.68646383038341
STORE_02,SKU_197,34.09534188754968
STORE_02,SKU_198,38.87995415557528
STORE_02,SKU_199,48.98155416012558
STORE_02,SKU_200,50.86856171039845
STORE_02,SKU_201,70.01384969572246
STORE_02,SKU_202,39.067558057705845
STORE_02,SKU_203,44.87111144156696
STORE_02,SKU_204,73.50328453687513
STORE_02,SKU_205,42.72665962936899
STORE_02,SKU_206,40.85582089748564
STORE_02,SKU_207,64.6249787551151
STORE_02,SKU_208,37.40453869299437
STORE_02,SKU_209,150.08091096844106
STORE_02,SKU_210,56.692427537908586
STORE_02,SKU_211,99.79788069073781
STORE_02,SKU_212,47.591798151376814
STORE_02,SKU_213,127.07216004681443
STORE_02,SKU_214,25.218658892128275
STORE_02,SKU_215,56.584650852159626
STORE_02,SKU_216,69.6290317759244
STORE_02,SKU_217,46.703351677592146
STORE_02,SKU_218,47.27385001619695
STORE_02,SKU_219,58.9997289238276
STORE_02,SKU_220,75.42163206746112
STORE_02,SKU_221,37.1900494106367
STORE_02,SKU_222,67.24489795918366
STORE_02,SKU_223,60.343213011770416
STORE_02,SKU_224,49.91091302566373
STORE_02,SKU_225,65.89174800354924
STORE_02,SKU_226,118.62302410568219
STORE_02,SKU_227,64.44829710968546
STORE_02,SKU_228,38.61227937120794
STORE_02,SKU_229,60.20388084395505
STORE_02,SKU_230,85.70058701978213
STORE_02,SKU_231,31.671899529042385
STORE_02,SKU_232,48.94177710701316
STORE_02,SKU_233,106.93797695160232
STORE_02,SKU_234,66.02758290816325
STORE_02,SKU_235,64.02464494569755
STORE_02,SKU_236,38.813344312643274
STORE_02,SKU_237,67.58246615477876
STORE_02,SKU_238,116.25202176767544
STORE_02,SKU_239,67.53095238095239
STORE_02,SKU_240,54.35454347028067
STORE_02,SKU_241,101.45975056689345
STORE_02,SKU_242,60.664022277844865
STORE_02,SKU_243,49.85366990136289
STORE_02,SKU_244,54.4710005214207
STORE_02,SKU_245,72.40636461958054
STORE_02,SKU_246,39.45085280489007
STORE_02,SKU_247,63.674232579629816
STORE_02,SKU_248,47.57271498342926
STORE_02,SKU_249,75.39173564162508
STORE_02,SKU_250,35.4634870142389
STORE_03,SKU_001,52.5698648103309
STORE_03,SKU_002,96.81105524916734
STORE_03,SKU_003,51.92930945963291
STORE_03,SKU_004,52.34610237537638
STORE_03,SKU_005,51.41526175687666
STORE_03,SKU_006,66.6985049833887
STORE_03,SKU_007,70.08482405307802
STORE_03,SKU_008,206.31342774576856
STORE_03,SKU_009,41.836734693877546
STORE_03,SKU_010,49.69317833821012
STORE_03,SKU_011,39.08605379130336
STORE_03,SKU_012,71.9475773546716
STORE_03,SKU_013,65.51596772360494
STORE_03,SKU_014,49.188193353554645
STORE_03,SKU_015,49.712711960141945
STORE_03,SKU_016,109.76669135176846
STORE_03,SKU_017,61.91703002787019
STORE_03,SKU_018,44.715810390292056
STORE_03,SKU_019,57.81801609532701
STORE_03,SKU_020,64.39431873545173
STORE_03,SKU_021,44.122057014405904
STORE_03,SKU_022,47.65452155817606
STORE_03,SKU_023,85.52296964038933
STORE_03,SKU_024,112.29980751990716
STORE_03,SKU_025,44.82993197278912
STORE_03,SKU_026,34.08429952958047
STORE_03,SKU_027,73.97959183673471
STORE_03,SKU_028,60.67727609178386
STORE_03,SKU_029,47.42066659065862
STORE_03,SKU_030,28.4999284999285
STORE_03,SKU_031,60.03440283594814
STORE_03,SKU_032,31.7403912173316
STORE_03,SKU_033,113.11715448304034
STORE_03,SKU_034,58.00391097717152
STORE_03,SKU_035,64.39907000774994
STORE_03,SKU_036,63.13020486903259
STORE_03,SKU_037,49.112492679190886
STORE_03,SKU_038,182.2488695614548
STORE_03,SKU_039,39.922458028594846
STORE_03,SKU_040,65.66173524525082
STORE_03,SKU_041,61.71610644257702
STORE_03,SKU_042,61.51268828024274
STORE_03,SKU_043,47.654313075957695
STORE_03,SKU_044,35.18813775510204
STORE_03,SKU_045,82.3667532711661
STORE_03,SKU_046,41.957328385899814
STORE_03,SKU_047,59.46483432082511
STORE_03,SKU_048,27.018372252747252
STORE_03,SKU_049,42.3261383242929
STORE_03,SKU_050,44.67109885428826
STORE_03,SKU_051,117.5082283004078
STORE_03,SKU_052,46.519353111615025
STORE_03,SKU_053,68.87218045112783
STORE_03,SKU_054,41.85478367999032
STORE_03,SKU_055,38.77551020408163
STORE_03,SKU_056,37.9459419732002
STORE_03,SKU_057,70.12132296120758
STORE_03,SKU_058,157.2481240739856
STORE_03,SKU_059,56.33596504295151
STORE_03,SKU_060,45.93103002070393
STORE_03,SKU_061,64.70081453634086
STORE_03,SKU_062,63.96996534462841
STORE_03,SKU_063,44.270912656107214
STORE_03,SKU_064,21.049475912814103
STORE_03,SKU_065,38.30612244897959
STORE_03,SKU_066,57.93747391848658
STORE_03,SKU_067,47.70062950553356
STORE_03,SKU_068,76.49330514446791
STORE_03,SKU_069,52.29626024631374
STORE_03,SKU_070,37.77149180096009
STORE_03,SKU_071,63.25350765306123
STORE_03,SKU_072,58.682816380520464
STORE_03,SKU_073,59.31402166129611
STORE_03,SKU_074,78.34958240722031
STORE_03,SKU_075,47.07678153228504
STORE_03,SKU_076,92.41428278628526
STORE_03,SKU_077,29.66339975335886
STORE_03,SKU_078,49.85334713595582
STORE_03,SKU_079,46.6388143690426
STORE_03,SKU_080,52.12540279269602
STORE_03,SKU_081,29.232055545432456
STORE_03,SKU_082,50.528464017185826
STORE_03,SKU_083,53.82571285775721
STORE_03,SKU_084,46.91725799973223
STORE_03,SKU_085,48.051053361905126
STORE_03,SKU_086,34.949661097948415
STORE_03,SKU_087,72.33130773824159
STORE_03,SKU_088,64.78607871720118
STORE_03,SKU_089,65.1101310720082
STORE_03,SKU_090,76.41643386420255
STORE_03,SKU_091,54.02016228178018
STORE_03,SKU_092,46.41178935192485
STORE_03,SKU_093,38.593805068459446
STORE_03,SKU_094,46.29997950215867
STORE_03,SKU_095,66.5819713166652
STORE_03,SKU_096,130.5616643209008
STORE_03,SKU_097,78.86918903709693
STORE_03,SKU_098,38.38073848814987
STORE_03,SKU_099,104.09298398694393
STORE_03,SKU_100,70.67032600243547
STORE_03,SKU_101,82.65554213228633
STORE_03,SKU_102,61.932718063889766
STORE_03,SKU_103,139.27221008713616
STORE_03,SKU_104,64.80081925243216
STORE_03,SKU_105,89.95623972253333
STORE_03,SKU_106,43.939942841041734
STORE_03,SKU_107,49.409135082604465
STORE_03,SKU_108,79.88605910683832
STORE_03,SKU_109,88.14267324871477
STORE_03,SKU_110,147.48691604788368
STORE_03,SKU_111,75.77967109173767
STORE_03,SKU_112,57.38736637512149
STORE_03,SKU_113,80.05991387380641
STORE_03,SKU_114,36.95014208214931
STORE_03,SKU_115,68.47121871522937
STORE_03,SKU_116,79.5341825497572
STORE_03,SKU_117,79.58557972316038
STORE_03,SKU_118,43.33309453662992
STORE_03,SKU_119,36.82578058600244
STORE_03,SKU_120,53.08735175486123
STORE_03,SKU_121,52.56398180574004
STORE_03,SKU_122,88.1101577412367
STORE_03,SKU_123,59.43267873187011
STORE_03,SKU_124,65.85920670071253
STORE_03,SKU_125,49.75704567541302
STORE_03,SKU_126,37.183667850162045
STORE_03,SKU_127,38.50213173770412
STORE_03,SKU_128,88.33500531540572
STORE_03,SKU_129,71.50687533276991
STORE_03,SKU_130,86.04657263466294
STORE_03,SKU_131,28.914161084281037
STORE_03,SKU_132,50.70758307194344
STORE_03,SKU_133,107.63672318383672
STORE_03,SKU_134,26.48299319727891
STORE_03,SKU_135,57.29651161637145
STORE_03,SKU_136,62.26237070170535
STORE_03,SKU_137,52.808704453441294
STORE_03,SKU_138,39.299719887955185
STORE_03,SKU_139,52.16779593868408
STORE_03,SKU_140,52.997800624008995
STORE_03,SKU_141,43.74598896162239
STORE_03,SKU_142,46.76298635601548
STORE_03,SKU_143,66.73485859234735
STORE_03,SKU_144,123.61691664617655
STORE_03,SKU_145,47.54051370298231
STORE_03,SKU_146,42.22050426457721
STORE_03,SKU_147,57.29965123011333
STORE_03,SKU_148,50.82866479925302
STORE_03,SKU_149,41.569832510972915
STORE_03,SKU_150,53.86933575273428
STORE_03,SKU_151,47.79362765514369
STORE_03,SKU_152,44.61588551301593
STORE_03,SKU_153,59.126687324144314
STORE_03,SKU_154,76.73046785582224
STORE_03,SKU_155,98.1540130920503
STORE_03,SKU_156,43.49380267329415
STORE_03,SKU_157,73.80242353287755
STORE_03,SKU_158,55.97217958949802
STORE_03,SKU_159,107.19763109943811
STORE_03,SKU_160,59.38603531300161
STORE_03,SKU_161,44.230109385184576
STORE_03,SKU_162,77.9225199048229
STORE_03,SKU_163,72.00234462717127
STORE_03,SKU_164,62.931382266717364
STORE_03,SKU_165,38.16413600212057
STORE_03,SKU_166,53.27286816189736
STORE_03,SKU_167,103.82160420843401
STORE_03,SKU_168,99.62346938775512
STORE_03,SKU_169,60.907351120117085
STORE_03,SKU_170,162.03802342051185
STORE_03,SKU_171,72.1462122565547
STORE_03,SKU_172,62.43683825236131
STORE_03,SKU_173,31.778358887354326
STORE_03,SKU_174,40.63079777365491
STORE_03,SKU_175,133.74707259953163
STORE_03,SKU_176,94.43465325240165
STORE_03,SKU_177,60.20456558849796
STORE_03,SKU_178,95.62579101408005
STORE_03,SKU_179,55.63985659730341
STORE_03,SKU_180,75.35451085195984
STORE_03,SKU_181,45.31055247706147
STORE_03,SKU_182,55.53522638563621
STORE_03,SKU_183,74.56729789008209
STORE_03,SKU_184,55.11134280909958
STORE_03,SKU_185,29.699764521193078
STORE_03,SKU_186,51.247061324529795
STORE_03,SKU_187,74.49696277025663
STORE_03,SKU_188,105.80221241774457
STORE_03,SKU_189,53.70649611439459
STORE_03,SKU_190,67.42805357980632
STORE_03,SKU_191,76.8719265997392
STORE_03,SKU_192,41.516710379684135
STORE_03,SKU_193,41.33212495524526
STORE_03,SKU_194,66.35057529783117
STORE_03,SKU_195,38.689255840108714
STORE_03,SKU_196,35.96371882086168
STORE_03,SKU_197,64.64138166682196
STORE_03,SKU_198,48.345410205248484
