store_id,sku_id,forecast_date,forecast_demand
STORE_01,SKU_012,2026-06-06,1.6252458430180585
STORE_01,SKU_012,2026-06-07,1.6252458430180585
STORE_01,SKU_013,2026-05-31,5.383864360055901
STORE_01,SKU_013,2026-06-01,3.5714285714285716
STORE_01,SKU_013,2026-06-02,3.5714285714285716
STORE_01,SKU_013,2026-06-03,3.5714285714285716
STORE_01,SKU_013,2026-06-04,3.5714285714285716
STORE_01,SKU_013,2026-06-05,3.5714285714285716
STORE_01,SKU_013,2026-06-06,5.383864360055901
STORE_01,SKU_014,2026-06-01,1.7142857142857142
STORE_01,SKU_014,2026-06-02,1.7142857142857142
STORE_01,SKU_014,2026-06-03,1.7142857142857142
STORE_01,SKU_014,2026-06-04,1.7142857142857142
STORE_01,SKU_014,2026-06-05,1.7142857142857142
STORE_01,SKU_014,2026-06-06,2.4592356687898085
STORE_01,SKU_014,2026-06-07,2.4592356687898085
STORE_01,SKU_015,2026-06-01,2.142857142857143
STORE_01,SKU_015,2026-06-02,2.142857142857143
STORE_01,SKU_015,2026-06-03,2.142857142857143
STORE_01,SKU_015,2026-06-04,2.142857142857143
STORE_01,SKU_015,2026-06-05,2.142857142857143
STORE_01,SKU_015,2026-06-06,2.409017111823106
STORE_01,SKU_015,2026-06-07,2.409017111823106
STORE_01,SKU_016,2026-06-01,3.142857142857143
STORE_01,SKU_016,2026-06-02,3.142857142857143
STORE_01,SKU_016,2026-06-03,3.142857142857143
STORE_01,SKU_016,2026-06-04,3.142857142857143
STORE_01,SKU_016,2026-06-05,3.142857142857143
STORE_01,SKU_016,2026-06-06,4.9844277233439795
STORE_01,SKU_016,2026-06-07,4.9844277233439795
STORE_01,SKU_017,2026-06-01,1.8571428571428572
STORE_01,SKU_017,2026-06-02,1.8571428571428572
STORE_01,SKU_017,2026-06-03,1.8571428571428572
STORE_01,SKU_017,2026-06-04,1.8571428571428572
STORE_01,SKU_017,2026-06-05,1.8571428571428572
STORE_01,SKU_017,2026-06-06,2.313372472276582
STORE_01,SKU_017,2026-06-07,2.313372472276582
STORE_01,SKU_018,2026-05-31,1.5020816326530615
STORE_01,SKU_018,2026-06-01,1.2857142857142858
STORE_01,SKU_018,2026-06-02,1.2857142857142858
STORE_01,SKU_018,2026-06-03,1.2857142857142858
STORE_01,SKU_018,2026-06-04,1.2857142857142858
STORE_01,SKU_018,2026-06-05,1.2857142857142858
STORE_01,SKU_018,2026-06-06,1.5020816326530615
STORE_01,SKU_019,2026-06-01,4.0
STORE_01,SKU_019,2026-06-02,4.0
STORE_01,SKU_019,2026-06-03,4.0
STORE_01,SKU_019,2026-06-04,4.0
STORE_01,SKU_019,2026-06-05,4.0
STORE_01,SKU_019,2026-06-06,5.304684475416183
STORE_01,SKU_019,2026-06-07,5.304684475416183
STORE_01,SKU_020,2026-06-01,1.4285714285714286
STORE_01,SKU_020,2026-06-02,1.4285714285714286
STORE_01,SKU_020,2026-06-03,1.4285714285714286
STORE_01,SKU_020,2026-06-04,1.4285714285714286
STORE_01,SKU_020,2026-06-05,1.4285714285714286
STORE_01,SKU_020,2026-06-06,1.869149546940915
STORE_01,SKU_020,2026-06-07,1.869149546940915
STORE_01,SKU_021,2026-06-01,2.4285714285714284
STORE_01,SKU_021,2026-06-02,2.4285714285714284
STORE_01,SKU_021,2026-06-03,2.4285714285714284
STORE_01,SKU_021,2026-06-04,2.4285714285714284
STORE_01,SKU_021,2026-06-05,2.4285714285714284
STORE_01,SKU_021,2026-06-06,3.143405013011916
STORE_01,SKU_021,2026-06-07,3.143405013011916
STORE_01,SKU_022,2026-06-01,2.142857142857143
STORE_01,SKU_022,2026-06-02,2.142857142857143
STORE_01,SKU_022,2026-06-03,2.142857142857143
STORE_01,SKU_022,2026-06-04,2.142857142857143
STORE_01,SKU_022,2026-06-05,2.142857142857143
STORE_01,SKU_022,2026-06-06,2.4499215070643645
STORE_01,SKU_022,2026-06-07,2.4499215070643645
STORE_01,SKU_023,2026-05-31,2.8304048892284186
STORE_01,SKU_023,2026-06-01,2.142857142857143
STORE_01,SKU_023,2026-06-02,2.142857142857143
STORE_01,SKU_023,2026-06-03,2.142857142857143
STORE_01,SKU_023,2026-06-04,2.142857142857143
STORE_01,SKU_023,2026-06-05,2.142857142857143
STORE_01,SKU_023,2026-06-06,2.8304048892284186
STORE_01,SKU_024,2026-06-01,3.2857142857142856
STORE_01,SKU_024,2026-06-02,3.2857142857142856
STORE_01,SKU_024,2026-06-03,3.2857142857142856
STORE_01,SKU_024,2026-06-04,3.2857142857142856
STORE_01,SKU_024,2026-06-05,3.2857142857142856
STORE_01,SKU_024,2026-06-06,4.229580255809764
STORE_01,SKU_024,2026-06-07,4.229580255809764
STORE_01,SKU_025,2026-06-01,2.2857142857142856
STORE_01,SKU_025,2026-06-02,2.2857142857142856
STORE_01,SKU_025,2026-06-03,2.2857142857142856
STORE_01,SKU_025,2026-06-04,2.2857142857142856
STORE_01,SKU_025,2026-06-05,2.2857142857142856
STORE_01,SKU_025,2026-06-06,2.9280343716433936
STORE_01,SKU_025,2026-06-07,2.9280343716433936
STORE_01,SKU_026,2026-06-01,3.7142857142857144
STORE_01,SKU_026,2026-06-02,3.7142857142857144
STORE_01,SKU_026,2026-06-03,3.7142857142857144
STORE_01,SKU_026,2026-06-04,3.7142857142857144
STORE_01,SKU_026,2026-06-05,3.7142857142857144
STORE_01,SKU_026,2026-06-06,4.691229511939004
STORE_01,SKU_026,2026-06-07,4.691229511939004
STORE_01,SKU_027,2026-06-01,1.4285714285714286
STORE_01,SKU_027,2026-06-02,1.4285714285714286
STORE_01,SKU_027,2026-06-03,1.4285714285714286
STORE_01,SKU_027,2026-06-04,1.4285714285714286
STORE_01,SKU_027,2026-06-05,1.4285714285714286
STORE_01,SKU_027,2026-06-06,1.5222695182724253
STORE_01,SKU_027,2026-06-07,1.5222695182724253
STORE_01,SKU_028,2026-06-01,2.7142857142857144
STORE_01,SKU_028,2026-06-02,2.7142857142857144
STORE_01,SKU_028,2026-06-03,2.7142857142857144
STORE_01,SKU_028,2026-06-04,2.7142857142857144
STORE_01,SKU_028,2026-06-05,2.7142857142857144
STORE_01,SKU_028,2026-06-06,3.0183012550162314
STORE_01,SKU_028,2026-06-07,3.0183012550162314
STORE_01,SKU_029,2026-06-01,2.142857142857143
STORE_01,SKU_029,2026-06-02,2.142857142857143
STORE_01,SKU_029,2026-06-03,2.142857142857143
STORE_01,SKU_029,2026-06-04,2.142857142857143
STORE_01,SKU_029,2026-06-05,2.142857142857143
STORE_01,SKU_029,2026-06-06,2.6238397901533492
STORE_01,SKU_029,2026-06-07,2.6238397901533492
STORE_01,SKU_030,2026-06-01,1.5714285714285714
STORE_01,SKU_030,2026-06-02,1.5714285714285714
STORE_01,SKU_030,2026-06-03,1.5714285714285714
STORE_01,SKU_030,2026-06-04,1.5714285714285714
STORE_01,SKU_030,2026-06-05,1.5714285714285714
STORE_01,SKU_030,2026-06-06,1.7648351648351648
STORE_01,SKU_030,2026-06-07,1.7648351648351648
STORE_01,SKU_031,2026-06-01,2.5714285714285716
STORE_01,SKU_031,2026-06-02,2.5714285714285716
STORE_01,SKU_031,2026-06-03,2.5714285714285716
STORE_01,SKU_031,2026-06-04,2.5714285714285716
STORE_01,SKU_031,2026-06-05,2.5714285714285716
STORE_01,SKU_031,2026-06-06,3.652742225368989
STORE_01,SKU_031,2026-06-07,3.652742225368989
STORE_01,SKU_032,2026-06-01,2.5714285714285716
STORE_01,SKU_032,2026-06-02,2.5714285714285716
STORE_01,SKU_032,2026-06-03,2.5714285714285716
STORE_01,SKU_032,2026-06-04,2.5714285714285716
STORE_01,SKU_032,2026-06-05,2.5714285714285716
STORE_01,SKU_032,2026-06-06,2.929541925465839
STORE_01,SKU_032,2026-06-07,2.929541925465839
STORE_01,SKU_033,2026-06-01,3.2857142857142856
STORE_01,SKU_033,2026-06-02,3.2857142857142856
STORE_01,SKU_033,2026-06-03,3.2857142857142856
STORE_01,SKU_033,2026-06-04,3.2857142857142856
STORE_01,SKU_033,2026-06-05,3.2857142857142856
STORE_01,SKU_033,2026-06-06,4.572632489421886
STORE_01,SKU_033,2026-06-07,4.572632489421886
STORE_01,SKU_034,2026-06-01,4.285714285714286
STORE_01,SKU_034,2026-06-02,4.285714285714286
STORE_01,SKU_034,2026-06-03,4.285714285714286
STORE_01,SKU_034,2026-06-04,4.285714285714286
STORE_01,SKU_034,2026-06-05,4.285714285714286
STORE_01,SKU_034,2026-06-06,5.385487528344671
STORE_01,SKU_034,2026-06-07,5.385487528344671
STORE_01,SKU_035,2026-06-01,3.2857142857142856
STORE_01,SKU_035,2026-06-02,3.2857142857142856
STORE_01,SKU_035,2026-06-03,3.2857142857142856
STORE_01,SKU_035,2026-06-04,3.2857142857142856
STORE_01,SKU_035,2026-06-05,3.2857142857142856
STORE_01,SKU_035,2026-06-06,4.447625
STORE_01,SKU_035,2026-06-07,4.447625
STORE_01,SKU_036,2026-06-01,1.0
STORE_01,SKU_036,2026-06-02,1.0
STORE_01,SKU_036,2026-06-03,1.0
STORE_01,SKU_036,2026-06-04,1.0
STORE_01,SKU_036,2026-06-05,1.0
STORE_01,SKU_036,2026-06-06,1.1214432989690721
STORE_01,SKU_036,2026-06-07,1.1214432989690721
STORE_01,SKU_037,2026-06-01,1.5714285714285714
STORE_01,SKU_037,2026-06-02,1.5714285714285714
STORE_01,SKU_037,2026-06-03,1.5714285714285714
STORE_01,SKU_037,2026-06-04,1.5714285714285714
STORE_01,SKU_037,2026-06-05,1.5714285714285714
STORE_01,SKU_037,2026-06-06,2.1479329745596867
STORE_01,SKU_037,2026-06-07,2.1479329745596867
STORE_01,SKU_038,2026-06-01,2.0
STORE_01,SKU_038,2026-06-02,2.0
STORE_01,SKU_038,2026-06-03,2.0
STORE_01,SKU_038,2026-06-04,2.0
STORE_01,SKU_038,2026-06-05,2.0
STORE_01,SKU_038,2026-06-06,2.6472431077694236
STORE_01,SKU_038,2026-06-07,2.6472431077694236
STORE_01,SKU_039,2026-06-01,2.7142857142857144
STORE_01,SKU_039,2026-06-02,2.7142857142857144
STORE_01,SKU_039,2026-06-03,2.7142857142857144
STORE_01,SKU_039,2026-06-04,2.7142857142857144
STORE_01,SKU_039,2026-06-05,2.7142857142857144
STORE_01,SKU_039,2026-06-06,3.3624101220667746
STORE_01,SKU_039,2026-06-07,3.3624101220667746
STORE_01,SKU_040,2026-06-01,3.142857142857143
STORE_01,SKU_040,2026-06-02,3.142857142857143
STORE_01,SKU_040,2026-06-03,3.142857142857143
STORE_01,SKU_040,2026-06-04,3.142857142857143
STORE_01,SKU_040,2026-06-05,3.142857142857143
STORE_01,SKU_040,2026-06-06,3.96373682051777
STORE_01,SKU_040,2026-06-07,3.96373682051777
STORE_01,SKU_041,2026-06-01,2.0
STORE_01,SKU_041,2026-06-02,2.0
STORE_01,SKU_041,2026-06-03,2.0
STORE_01,SKU_041,2026-06-04,2.0
STORE_01,SKU_041,2026-06-05,2.0
STORE_01,SKU_041,2026-06-06,2.279569892473118
STORE_01,SKU_041,2026-06-07,2.279569892473118
STORE_01,SKU_042,2026-06-01,2.5714285714285716
STORE_01,SKU_042,2026-06-02,2.5714285714285716
STORE_01,SKU_042,2026-06-03,2.5714285714285716
STORE_01,SKU_042,2026-06-04,2.5714285714285716
STORE_01,SKU_042,2026-06-05,2.5714285714285716
STORE_01,SKU_042,2026-06-06,3.237739265690839
STORE_01,SKU_042,2026-06-07,3.237739265690839
STORE_01,SKU_043,2026-06-01,3.5714285714285716
STORE_01,SKU_043,2026-06-02,3.5714285714285716
STORE_01,SKU_043,2026-06-03,3.5714285714285716
STORE_01,SKU_043,2026-06-04,3.5714285714285716
STORE_01,SKU_043,2026-06-05,3.5714285714285716
STORE_01,SKU_043,2026-06-06,4.9997631005401315
STORE_01,SKU_043,2026-06-07,4.9997631005401315
STORE_01,SKU_044,2026-06-01,2.4285714285714284
STORE_01,SKU_044,2026-06-02,2.4285714285714284
STORE_01,SKU_044,2026-06-03,2.4285714285714284
STORE_01,SKU_044,2026-06-04,2.4285714285714284
STORE_01,SKU_044,2026-06-05,2.4285714285714284
STORE_01,SKU_044,2026-06-06,3.0304695749526096
STORE_01,SKU_044,2026-06-07,3.0304695749526096
STORE_01,SKU_045,2026-06-01,1.8571428571428572
STORE_01,SKU_045,2026-06-02,1.8571428571428572
STORE_01,SKU_045,2026-06-03,1.8571428571428572
STORE_01,SKU_045,2026-06-04,1.8571428571428572
STORE_01,SKU_045,2026-06-05,1.8571428571428572
STORE_01,SKU_045,2026-06-06,2.051003652692604
STORE_01,SKU_045,2026-06-07,2.051003652692604
STORE_01,SKU_046,2026-06-01,2.5714285714285716
STORE_01,SKU_046,2026-06-02,2.5714285714285716
STORE_01,SKU_046,2026-06-03,2.5714285714285716
STORE_01,SKU_046,2026-06-04,2.5714285714285716
STORE_01,SKU_046,2026-06-05,2.5714285714285716
STORE_01,SKU_046,2026-06-06,2.9924375841707245
STORE_01,SKU_046,2026-06-07,2.9924375841707245
STORE_01,SKU_047,2026-06-01,4.0
STORE_01,SKU_047,2026-06-02,4.0
STORE_01,SKU_047,2026-06-03,4.0
STORE_01,SKU_047,2026-06-04,4.0
STORE_01,SKU_047,2026-06-05,4.0
STORE_01,SKU_047,2026-06-06,5.868637992831541
STORE_01,SKU_047,2026-06-07,5.868637992831541
STORE_01,SKU_048,2026-06-01,4.0
STORE_01,SKU_048,2026-06-02,4.0
STORE_01,SKU_048,2026-06-03,4.0
STORE_01,SKU_048,2026-06-04,4.0
STORE_01,SKU_048,2026-06-05,4.0
STORE_01,SKU_048,2026-06-06,4.566481137909709
STORE_01,SKU_048,2026-06-07,4.566481137909709
STORE_01,SKU_049,2026-06-01,3.142857142857143
STORE_01,SKU_049,2026-06-02,3.142857142857143
STORE_01,SKU_049,2026-06-03,3.142857142857143
STORE_01,SKU_049,2026-06-04,3.142857142857143
STORE_01,SKU_049,2026-06-05,3.142857142857143
STORE_01,SKU_049,2026-06-06,3.8667567107553267
STORE_01,SKU_049,2026-06-07,3.8667567107553267
STORE_01,SKU_050,2026-06-01,2.142857142857143
STORE_01,SKU_050,2026-06-02,2.142857142857143
STORE_01,SKU_050,2026-06-03,2.142857142857143
STORE_01,SKU_050,2026-06-04,2.142857142857143
STORE_01,SKU_050,2026-06-05,2.142857142857143
STORE_01,SKU_050,2026-06-06,3.4098474341192784
STORE_01,SKU_050,2026-06-07,3.4098474341192784
STORE_01,SKU_051,2026-06-01,2.2857142857142856
STORE_01,SKU_051,2026-06-02,2.2857142857142856
STORE_01,SKU_051,2026-06-03,2.2857142857142856
STORE_01,SKU_051,2026-06-04,2.2857142857142856
STORE_01,SKU_051,2026-06-05,2.2857142857142856
STORE_01,SKU_051,2026-06-06,2.496729205589032
STORE_01,SKU_051,2026-06-07,2.496729205589032
STORE_01,SKU_052,2026-06-01,2.142857142857143
STORE_01,SKU_052,2026-06-02,2.142857142857143
STORE_01,SKU_052,2026-06-03,2.142857142857143
STORE_01,SKU_052,2026-06-04,2.142857142857143
STORE_01,SKU_052,2026-06-05,2.142857142857143
STORE_01,SKU_052,2026-06-06,2.418670438472419
STORE_01,SKU_052,2026-06-07,2.418670438472419
STORE_01,SKU_053,2026-06-01,1.7142857142857142
STORE_01,SKU_053,2026-06-02,1.7142857142857142
STORE_01,SKU_053,2026-06-03,1.7142857142857142
STORE_01,SKU_053,2026-06-04,1.7142857142857142
STORE_01,SKU_053,2026-06-05,1.7142857142857142
STORE_01,SKU_053,2026-06-06,1.7812020840802811
STORE_01,SKU_053,2026-06-07,1.7812020840802811
STORE_01,SKU_054,2026-06-01,1.5714285714285714
STORE_01,SKU_054,2026-06-02,1.5714285714285714
STORE_01,SKU_054,2026-06-03,1.5714285714285714
STORE_01,SKU_054,2026-06-04,1.5714285714285714
STORE_01,SKU_054,2026-06-05,1.5714285714285714
STORE_01,SKU_054,2026-06-06,2.10801393728223
STORE_01,SKU_054,2026-06-07,2.10801393728223
STORE_01,SKU_055,2026-06-01,1.4285714285714286
STORE_01,SKU_055,2026-06-02,1.4285714285714286
STORE_01,SKU_055,2026-06-03,1.4285714285714286
STORE_01,SKU_055,2026-06-04,1.4285714285714286
STORE_01,SKU_055,2026-06-05,1.4285714285714286
STORE_01,SKU_055,2026-06-06,1.4930875576036866
STORE_01,SKU_055,2026-06-07,1.4930875576036866
STORE_01,SKU_056,2026-06-01,2.142857142857143
STORE_01,SKU_056,2026-06-02,2.142857142857143
STORE_01,SKU_056,2026-06-03,2.142857142857143
STORE_01,SKU_056,2026-06-04,2.142857142857143
STORE_01,SKU_056,2026-06-05,2.142857142857143
STORE_01,SKU_056,2026-06-06,2.342741935483871
STORE_01,SKU_056,2026-06-07,2.342741935483871
STORE_01,SKU_057,2026-06-01,1.4285714285714286
STORE_01,SKU_057,2026-06-02,1.4285714285714286
STORE_01,SKU_057,2026-06-03,1.4285714285714286
STORE_01,SKU_057,2026-06-04,1.4285714285714286
STORE_01,SKU_057,2026-06-05,1.4285714285714286
STORE_01,SKU_057,2026-06-06,1.481045751633987
STORE_01,SKU_057,2026-06-07,1.481045751633987
STORE_01,SKU_058,2026-06-01,3.0
STORE_01,SKU_058,2026-06-02,3.0
STORE_01,SKU_058,2026-06-03,3.0
STORE_01,SKU_058,2026-06-04,3.0
STORE_01,SKU_058,2026-06-05,3.0
STORE_01,SKU_058,2026-06-06,4.15599173553719
STORE_01,SKU_058,2026-06-07,4.15599173553719
STORE_01,SKU_059,2026-06-01,1.5714285714285714
STORE_01,SKU_059,2026-06-02,1.5714285714285714
STORE_01,SKU_059,2026-06-03,1.5714285714285714
STORE_01,SKU_059,2026-06-04,1.5714285714285714
STORE_01,SKU_059,2026-06-05,1.5714285714285714
STORE_01,SKU_059,2026-06-06,1.6480836236933798
STORE_01,SKU_059,2026-06-07,1.6480836236933798
STORE_01,SKU_060,2026-06-01,1.8571428571428572
STORE_01,SKU_060,2026-06-02,1.8571428571428572
STORE_01,SKU_060,2026-06-03,1.8571428571428572
STORE_01,SKU_060,2026-06-04,1.8571428571428572
STORE_01,SKU_060,2026-06-05,1.8571428571428572
STORE_01,SKU_060,2026-06-06,2.1748202827230187
STORE_01,SKU_060,2026-06-07,2.1748202827230187
STORE_01,SKU_061,2026-06-01,1.7142857142857142
STORE_01,SKU_061,2026-06-02,1.7142857142857142
STORE_01,SKU_061,2026-06-03,1.7142857142857142
STORE_01,SKU_061,2026-06-04,1.7142857142857142
STORE_01,SKU_061,2026-06-05,1.7142857142857142
STORE_01,SKU_061,2026-06-06,1.7551020408163263
STORE_01,SKU_061,2026-06-07,1.7551020408163263
STORE_01,SKU_062,2026-06-01,2.5714285714285716
STORE_01,SKU_062,2026-06-02,2.5714285714285716
STORE_01,SKU_062,2026-06-03,2.5714285714285716
STORE_01,SKU_062,2026-06-04,2.5714285714285716
STORE_01,SKU_062,2026-06-05,2.5714285714285716
STORE_01,SKU_062,2026-06-06,3.1719128329297823
STORE_01,SKU_062,2026-06-07,3.1719128329297823
STORE_01,SKU_063,2026-05-30,1.1607142857142858
STORE_01,SKU_063,2026-05-31,1.1607142857142858
STORE_01,SKU_063,2026-06-01,1.2857142857142858
STORE_01,SKU_063,2026-06-02,1.2857142857142858
STORE_01,SKU_063,2026-06-03,1.2857142857142858
STORE_01,SKU_063,2026-06-04,1.2857142857142858
STORE_01,SKU_063,2026-06-05,1.2857142857142858
STORE_01,SKU_064,2026-06-01,3.0
STORE_01,SKU_064,2026-06-02,3.0
STORE_01,SKU_064,2026-06-03,3.0
STORE_01,SKU_064,2026-06-04,3.0
STORE_01,SKU_064,2026-06-05,3.0
STORE_01,SKU_064,2026-06-06,3.9641894493646515
STORE_01,SKU_064,2026-06-07,3.9641894493646515
STORE_01,SKU_065,2026-05-31,2.632034632034632
STORE_01,SKU_065,2026-06-01,2.2857142857142856
STORE_01,SKU_065,2026-06-02,2.2857142857142856
STORE_01,SKU_065,2026-06-03,2.2857142857142856
STORE_01,SKU_065,2026-06-04,2.2857142857142856
STORE_01,SKU_065,2026-06-05,2.2857142857142856
STORE_01,SKU_065,2026-06-06,2.632034632034632
STORE_01,SKU_066,2026-05-31,1.990458355626895
STORE_01,SKU_066,2026-06-01,1.8571428571428572
STORE_01,SKU_066,2026-06-02,1.8571428571428572
STORE_01,SKU_066,2026-06-03,1.8571428571428572
STORE_01,SKU_066,2026-06-04,1.8571428571428572
STORE_01,SKU_066,2026-06-05,1.8571428571428572
STORE_01,SKU_066,2026-06-06,1.990458355626895
STORE_01,SKU_067,2026-06-01,2.857142857142857
STORE_01,SKU_067,2026-06-02,2.857142857142857
STORE_01,SKU_067,2026-06-03,2.857142857142857
STORE_01,SKU_067,2026-06-04,2.857142857142857
STORE_01,SKU_067,2026-06-05,2.857142857142857
STORE_01,SKU_067,2026-06-06,3.615953105498605
STORE_01,SKU_067,2026-06-07,3.615953105498605
STORE_01,SKU_068,2026-06-01,1.5714285714285714
STORE_01,SKU_068,2026-06-02,1.5714285714285714
STORE_01,SKU_068,2026-06-03,1.5714285714285714
STORE_01,SKU_068,2026-06-04,1.5714285714285714
STORE_01,SKU_068,2026-06-05,1.5714285714285714
STORE_01,SKU_068,2026-06-06,1.990139668419876
STORE_01,SKU_068,2026-06-07,1.990139668419876
STORE_01,SKU_069,2026-06-01,3.5714285714285716
STORE_01,SKU_069,2026-06-02,3.5714285714285716
STORE_01,SKU_069,2026-06-03,3.5714285714285716
STORE_01,SKU_069,2026-06-04,3.5714285714285716
STORE_01,SKU_069,2026-06-05,3.5714285714285716
STORE_01,SKU_069,2026-06-06,4.843087597357784
STORE_01,SKU_069,2026-06-07,4.843087597357784
STORE_01,SKU_070,2026-06-01,1.8571428571428572
STORE_01,SKU_070,2026-06-02,1.8571428571428572
STORE_01,SKU_070,2026-06-03,1.8571428571428572
STORE_01,SKU_070,2026-06-04,1.8571428571428572
STORE_01,SKU_070,2026-06-05,1.8571428571428572
STORE_01,SKU_070,2026-06-06,2.343244990303814
STORE_01,SKU_070,2026-06-07,2.343244990303814
STORE_01,SKU_071,2026-06-01,2.142857142857143
STORE_01,SKU_071,2026-06-02,2.142857142857143
STORE_01,SKU_071,2026-06-03,2.142857142857143
STORE_01,SKU_071,2026-06-04,2.142857142857143
STORE_01,SKU_071,2026-06-05,2.142857142857143
STORE_01,SKU_071,2026-06-06,2.4831280788177335
STORE_01,SKU_071,2026-06-07,2.4831280788177335
STORE_01,SKU_072,2026-06-01,2.5714285714285716
STORE_01,SKU_072,2026-06-02,2.5714285714285716
STORE_01,SKU_072,2026-06-03,2.5714285714285716
STORE_01,SKU_072,2026-06-04,2.5714285714285716
STORE_01,SKU_072,2026-06-05,2.5714285714285716
STORE_01,SKU_072,2026-06-06,3.2432756512743346
STORE_01,SKU_072,2026-06-07,3.2432756512743346
STORE_01,SKU_073,2026-05-31,2.168753961211814
STORE_01,SKU_073,2026-06-01,1.8571428571428572
STORE_01,SKU_073,2026-06-02,1.8571428571428572
STORE_01,SKU_073,2026-06-03,1.8571428571428572
STORE_01,SKU_073,2026-06-04,1.8571428571428572
STORE_01,SKU_073,2026-06-05,1.8571428571428572
STORE_01,SKU_073,2026-06-06,2.168753961211814
